declared_land_ha,verified_land_ha,cadastral_land_ha,mean_ndvi,annual_income,crop_is_high_vigor,overclaim_ratio,eligible
6.4018955,5.495139,6.1064734,0.39811152,762025.4,1.0,1.1650107,0
7.579011,6.899847,7.8150206,0.6372294,307198.22,1.0,1.0984318,1
2.1763902,1.8450766,2.278779,0.5518203,335648.25,1.0,1.1795663,1
4.802592,4.2307267,4.4351134,0.5366822,761801.9,0.0,1.1351696,0
0.9413837,0.7980687,0.9082296,0.8076177,607557.8,0.0,1.1795774,1
5.0060925,4.80963,4.9122844,0.5710699,1159058.1,1.0,1.0408478,1
1.5360721,1.4621388,1.6208503,0.6800745,354133.5,1.0,1.0505652,1
4.6066146,4.1478353,4.668809,0.5409399,1059742.1,1.0,1.110607,1
4.664958,3.8443296,4.6178994,0.44702545,579545.9,1.0,1.2134646,0
3.8346841,2.79587,3.6956942,0.3411294,204737.17,0.0,1.3715531,0
4.276528,3.5049696,3.8523488,0.5362085,324995.72,1.0,1.2201326,0
6.158602,5.117851,5.567648,0.10047657,919054.56,1.0,1.2033572,0
6.4341087,5.9172654,6.1001096,0.5408701,1000628.8,0.0,1.087345,1
4.038795,3.5742652,3.7291734,0.54730976,95497.84,0.0,1.1299652,1
4.8768287,4.306078,4.5057864,0.46736488,521534.1,1.0,1.1325455,1
7.4636426,5.4505234,7.617005,0.48614505,618298.56,0.0,1.3693442,0
1.133922,0.9907351,1.1578376,0.31232458,757288.4,0.0,1.1445259,0
1.1134079,0.8823488,1.0120369,0.70784056,798209.7,1.0,1.2618681,1
0.8841303,0.64871615,0.9007405,0.44941235,1005142.56,1.0,1.3628924,0
5.3313336,5.3702173,4.953682,0.3541861,364398.0,0.0,0.9927594,1
3.4651446,2.8954597,3.3800585,0.58169913,178717.36,1.0,1.1967511,1
6.239707,5.378056,6.850804,0.5166134,264459.78,0.0,1.1602161,1
5.435605,3.8587708,5.4595275,0.44624978,1127373.1,0.0,1.4086365,0
2.8023746,2.381644,2.5412986,0.430395,678684.44,0.0,1.1766555,0
7.207259,6.137925,6.9876657,0.4991542,301959.12,1.0,1.1742175,1
6.147751,6.1355696,6.3578787,0.7018724,953744.5,1.0,1.0019853,1
2.3101726,1.5349922,2.1829274,0.57043195,725058.5,0.0,1.5050061,0
3.0406978,2.7843933,3.3231478,0.49483874,472426.97,1.0,1.0920503,1
2.6526318,2.179649,2.6129982,0.6278651,71047.91,0.0,1.2169994,1
1.4293709,1.0408577,1.2924621,0.50412977,950204.44,0.0,1.3732625,0
1.3527102,0.956203,1.3636851,0.5602328,875057.8,0.0,1.4146686,0
7.5017943,5.394635,7.766142,0.52266914,351422.66,1.0,1.3906026,0
3.6156516,3.5858383,3.5838275,0.58846706,355462.97,1.0,1.0083141,1
3.1898947,2.5544767,3.4630585,0.43337837,362211.22,1.0,1.2487468,0
5.8915486,4.6365447,6.365149,0.32909858,820982.75,0.0,1.2706765,0
4.5133457,4.186878,4.187446,0.6360272,388303.88,1.0,1.077974,1
7.501892,6.9492283,6.871655,0.72573924,406917.16,1.0,1.0795288,1
6.2863517,5.734579,6.0503736,0.33621785,483111.84,0.0,1.0962185,0
3.9390826,3.45931,4.0242715,0.52689373,1177231.5,1.0,1.1386902,1
3.135604,2.3218868,3.1993165,0.43266946,579113.2,1.0,1.3504552,0
7.895726,7.2801476,7.535117,0.6325068,483981.66,1.0,1.0845557,1
5.7985296,4.212508,6.321674,0.53699684,590526.44,1.0,1.3765029,0
7.6193185,5.558573,7.325718,0.95,877084.0,0.0,1.3707328,1
1.1241329,1.1302122,1.192525,0.454785,1066244.4,0.0,0.99462116,1
6.8341627,5.2647147,7.287924,0.73059386,1189422.1,1.0,1.2981069,1
5.169176,3.6520095,4.754024,0.7451946,608973.9,1.0,1.4154334,1
1.150989,0.99917704,1.0894233,0.5800396,579164.5,0.0,1.1519371,1
4.7884126,3.8654418,4.5156565,0.5055625,429858.3,1.0,1.2387749,0
5.551552,3.73094,6.0174947,0.51422566,945956.5,1.0,1.4879767,0
0.29596096,0.23730019,0.28714752,0.5015307,803924.06,1.0,1.2472007,1
3.74368,3.321689,3.9956083,0.66999495,467869.2,1.0,1.1270412,1
6.6381164,5.8123655,6.6089325,0.36910456,646322.94,1.0,1.1420679,1
2.5038004,1.7875834,2.4823773,0.4758524,286693.88,1.0,1.4006622,0
3.776675,2.9931946,4.0813932,0.45767212,848092.7,0.0,1.2617539,0
3.6500502,3.407434,3.6069076,0.24107084,339942.1,1.0,1.071202,0
2.5550337,1.9134536,2.6801546,0.6288372,451977.97,1.0,1.3352995,0
7.363847,5.718894,7.2524724,0.6594379,128336.37,1.0,1.2876347,1
6.2940936,4.399739,5.7929196,0.40486723,302851.0,0.0,1.4305608,0
1.0625896,0.8741173,0.96761423,0.65451986,274114.94,0.0,1.2156144,1
7.9768705,6.2931294,7.5114045,0.26245135,895602.7,1.0,1.2675523,0
7.0577602,6.5318313,7.371503,0.50359315,848637.94,1.0,1.0805179,1
2.414486,2.3373494,2.3534715,0.48106122,668865.4,1.0,1.0330017,1
6.727793,4.7769113,6.6660423,0.5131623,495115.0,0.0,1.4083983,0
1.0300723,0.91918993,0.9480531,0.5123818,1072825.1,1.0,1.1206306,0
7.9930167,6.0344605,8.189705,0.48844376,1066695.9,0.0,1.324562,0
5.392341,3.8132758,5.7196,0.44183406,743260.44,1.0,1.4140967,0
5.270975,4.9731197,5.4024158,0.4836941,806640.25,1.0,1.0598931,1
0.90543765,0.7797019,0.99319524,0.7044832,965918.3,1.0,1.1612613,1
7.1968603,7.381952,6.5006957,0.41319215,881191.2,1.0,0.97492653,1
0.42619613,0.36464408,0.3849122,0.838301,308636.72,0.0,1.1688004,1
2.0784588,1.6228424,2.0784612,0.40472534,628864.8,1.0,1.2807521,0
1.3155706,1.1387389,1.2541093,0.5360089,224668.8,1.0,1.1552874,1
6.25879,4.2877665,6.4922557,0.58568096,980788.0,1.0,1.4596853,0
1.745993,1.6747754,1.8483815,0.4562366,801613.4,1.0,1.0425236,1
7.302978,6.140577,6.7222977,0.7073545,1175954.9,1.0,1.1892984,1
5.3188987,4.0299306,5.7628546,0.58178174,206986.14,1.0,1.3198487,1
0.48206913,0.390869,0.43674722,0.46926466,636669.8,0.0,1.2333267,0
0.24235271,0.21231148,0.25148475,0.7056897,882611.9,1.0,1.1414961,1
0.60293174,0.50820833,0.5890041,0.34767625,1047443.7,0.0,1.186387,0
4.9262166,3.3362741,5.0911846,0.41517746,1031407.4,0.0,1.4765623,0
6.451558,4.123625,5.9323835,0.5843856,282299.38,0.0,1.5645356,0
2.060712,1.5095983,2.2408514,0.62021995,1179669.1,1.0,1.3650731,0
6.825389,5.7731266,7.4224854,0.5483933,1178544.2,1.0,1.1822691,1
0.64640915,0.5699609,0.6489173,0.48092115,1164417.5,1.0,1.1341289,0
6.447518,4.6209207,6.4598775,0.4622834,755654.75,0.0,1.3952886,0
7.4368043,5.7496853,7.637313,0.66971016,1006725.56,1.0,1.2934281,1
6.2224455,5.3249683,6.3220906,0.5360592,137438.66,0.0,1.1685413,0
5.6453424,3.793057,5.694509,0.3691642,343779.47,1.0,1.4883357,0
6.7362456,6.870838,6.8564086,0.36051464,155795.28,0.0,0.98041105,1
0.51318014,0.45472917,0.5499885,0.7270192,631394.8,1.0,1.1285402,1
1.7739005,1.4131398,1.8133048,0.39218575,1159439.6,0.0,1.2552902,0
1.1744047,0.9151172,1.102962,0.54090965,796546.4,0.0,1.2833381,0
4.1353416,2.9650447,4.4776754,0.70263594,580439.94,1.0,1.3946979,1
6.0124674,5.6443825,5.670912,0.5813161,961761.1,1.0,1.0652126,1
5.1140924,4.292856,4.7716136,0.38635364,682886.6,1.0,1.191303,0
6.8388224,5.955712,7.5186806,0.34764588,576294.8,1.0,1.1482795,0
1.4106613,1.3679312,1.3298069,0.78048325,773727.44,0.0,1.031237,1
5.9300447,5.443129,5.455752,0.3438253,638570.8,1.0,1.0894551,0
1.7057236,1.5035164,1.7268771,0.41700962,787777.0,1.0,1.1344895,1
2.3119183,1.7252373,2.4632072,0.55587554,973032.56,1.0,1.3400582,0
5.7372565,3.9563017,5.2332397,0.46716824,581781.3,1.0,1.4501565,0
7.8455973,7.1165533,7.8300695,0.5860708,527274.44,1.0,1.1024435,1
4.9700403,4.1395917,4.541128,0.27983418,692465.4,1.0,1.2006112,0
0.62510246,0.57795936,0.6161874,0.4684401,1090466.6,0.0,1.0815681,0
5.00721,4.496257,4.850945,0.60165334,536429.6,1.0,1.1136397,1
0.5303343,0.39387703,0.49184576,0.602161,1024912.2,1.0,1.3464464,0
7.0963364,5.715324,7.7080708,0.414132,759737.3,0.0,1.2416333,0
5.7347107,4.876463,5.889418,0.3467435,64256.72,0.0,1.175998,0
1.5503972,1.2197939,1.6567719,0.532057,597632.94,1.0,1.2710321,0
0.91542387,0.8069242,0.9897461,0.3031306,292115.75,0.0,1.1344607,0
1.6315591,1.5549254,1.7719338,0.6926406,222921.31,1.0,1.0492845,1
7.844212,6.167169,8.233465,0.5236113,319603.56,0.0,1.2719308,1
3.776773,3.3261552,3.6309505,0.39547828,869282.25,0.0,1.1354771,0
6.315831,5.492953,6.731328,0.3418248,771490.1,1.0,1.1498063,0
5.1639853,4.34137,5.1848297,0.4050415,667381.1,0.0,1.1894828,0
4.6648226,3.656166,4.4517837,0.26571035,619558.8,0.0,1.2758782,0
1.332016,1.1698207,1.3015858,0.57421684,497554.72,1.0,1.1386497,1
7.578991,6.368627,7.2776856,0.37957302,1069553.1,1.0,1.190051,0
2.5504725,1.8140078,2.5332334,0.55995077,1122322.4,1.0,1.4059876,0
4.7085342,4.189285,4.9734697,0.58063185,929103.44,1.0,1.123947,1
5.6582522,5.5035386,5.6411276,0.6448996,381458.22,1.0,1.0281117,1
5.2640185,3.8472066,5.0196195,0.5377771,1100943.8,1.0,1.3682703,0
7.5366364,6.366848,6.9147177,0.66878515,992005.7,0.0,1.1837312,1
1.3578241,1.2548251,1.454435,0.70791656,192630.4,1.0,1.0820824,1
4.1651516,3.7259424,4.096317,0.5387323,442929.2,0.0,1.1178787,1
3.3514683,2.777115,3.3125393,0.54777896,426746.8,1.0,1.2068164,0
3.8985162,3.2064137,4.1041408,0.41637892,889553.8,0.0,1.2158493,0
1.1298968,1.0509312,1.2089276,0.3518563,652483.4,1.0,1.0751386,0
1.245938,0.9814149,1.2487152,0.69231117,356917.28,0.0,1.2695323,1
2.3689892,1.7218221,2.4317048,0.59086156,315413.8,0.0,1.3758618,0
2.576696,1.8449599,2.4422731,0.60302436,576130.8,0.0,1.3966135,0
3.537645,3.3085551,3.8454683,0.41139355,815850.56,0.0,1.0692416,0
4.965703,4.04666,5.0331583,0.7435882,635034.8,0.0,1.2271115,1
5.150107,4.1654434,5.3763046,0.4657079,350188.53,1.0,1.2363887,0
3.412125,2.6645458,3.1488543,0.3797239,762982.8,0.0,1.2805654,0
3.3885083,3.2330434,3.4812999,0.4139489,1198749.1,1.0,1.0480862,1
1.8975025,1.5881579,1.8477689,0.73567873,253169.06,0.0,1.194782,1
4.788789,4.197953,4.740961,0.33334285,657659.5,0.0,1.1407436,0
2.672919,2.5132928,2.7703,0.38733163,482004.56,0.0,1.0635128,0
0.4812667,0.4716215,0.5097892,0.9347764,301178.25,1.0,1.0204511,1
3.4635203,3.3410707,3.359175,0.64115566,1056816.1,1.0,1.0366498,1
3.8982348,2.8056223,4.189228,0.39004162,1151436.1,1.0,1.3894368,0
1.9596244,1.6987149,1.8494897,0.3377829,452725.16,0.0,1.1535923,0
4.665172,3.400079,4.723858,0.24909543,449384.16,1.0,1.3720775,0
4.613021,4.289313,4.291277,0.51456714,155526.39,1.0,1.0754685,1
5.675617,3.9756916,5.4363894,0.60920304,760416.2,1.0,1.4275798,0
5.2539983,4.435618,5.6694965,0.72781974,80527.164,1.0,1.184502,1
5.2889776,4.9139543,4.7723045,0.21590246,620642.0,0.0,1.0763181,0
2.6664703,2.0411565,2.8881133,0.30119276,225736.72,1.0,1.3063527,0
6.3419714,6.0313253,6.1243176,0.4820674,823166.0,0.0,1.0515054,1
4.483326,3.2742379,4.6588893,0.9181505,1118246.6,1.0,1.3692732,1
3.5650618,2.8742557,3.273952,0.6328854,152100.1,0.0,1.2403427,1
5.082897,4.100817,5.226511,0.55591995,944401.56,1.0,1.239484,1
3.0131273,2.2875636,3.259879,0.31626147,1005153.3,1.0,1.3171775,0
4.199366,3.4307752,4.2457285,0.1820022,252637.25,0.0,1.2240283,0
5.9463043,5.8547497,5.782331,0.5058274,1111038.6,1.0,1.0156378,1
7.1139426,5.17829,7.5316415,0.48509458,764055.5,0.0,1.3738015,0
7.3842463,6.0418777,7.6984096,0.45982888,665177.5,0.0,1.2221774,0
4.128337,4.107341,3.812678,0.44293496,822124.4,0.0,1.0051118,1
4.258146,3.9147413,4.399262,0.3877469,381325.5,1.0,1.0877209,1
6.438989,4.1594267,6.6510324,0.35335368,79222.5,1.0,1.5480473,0
2.6527154,2.6218874,2.7863705,0.7084262,558358.94,1.0,1.011758,1
6.7315826,4.69097,6.4842734,0.36702076,904848.4,1.0,1.4350086,0
4.054305,3.654264,3.974255,0.45857778,1106448.0,0.0,1.1094723,0
1.1036824,0.9653578,1.2052296,0.49413827,544619.4,1.0,1.1432885,1
0.76206136,0.64237934,0.7732571,0.6059421,353194.84,1.0,1.1863105,1
6.767547,4.690293,6.7790585,0.37222546,200989.83,1.0,1.4428837,0
0.63342977,0.44821388,0.69510674,0.6467102,1125818.5,1.0,1.413231,0
2.3887691,2.2229173,2.2595644,0.41305006,315586.84,0.0,1.07461,1
2.8062143,2.0408778,2.7489321,0.47571543,1097731.9,1.0,1.3750037,0
1.5493567,1.3185366,1.6298871,0.7464648,261319.64,1.0,1.1750578,1
2.6483684,2.3789809,2.7612422,0.35461584,70852.65,1.0,1.1132364,0
5.993002,5.092883,6.5523896,0.6081357,307853.38,1.0,1.1767405,1
0.31452617,0.21976885,0.3242325,0.6506916,616707.94,0.0,1.4311682,0
6.6519527,4.8966093,6.403296,0.54648465,451010.75,1.0,1.3584814,1
6.8810744,6.5451455,6.7402215,0.48237038,1093878.9,1.0,1.051325,1
3.1036403,2.5455365,2.8489635,0.8188556,676847.2,0.0,1.2192479,1
1.3981806,1.0380628,1.5166681,0.4979232,185434.9,0.0,1.3469133,0
4.886555,3.5028162,4.5236483,0.53061163,769131.8,1.0,1.3950362,0
1.133446,0.9097723,1.1438065,0.44952098,497288.88,1.0,1.2458568,0
3.046371,2.81101,2.9862936,0.5226623,830782.56,1.0,1.0837283,1
7.6757474,6.112911,7.1142263,0.6446177,954103.2,1.0,1.2556616,1
7.964623,5.084067,7.6348753,0.4587042,1183384.1,1.0,1.5665851,0
6.2224183,5.3046117,6.388643,0.18372042,713142.94,1.0,1.1730205,0
2.6254997,1.7599391,2.37936,0.57703555,471763.28,0.0,1.4918128,0
5.5637875,4.0346155,6.0823207,0.33824983,548640.4,0.0,1.3790131,0
5.7021694,5.5971813,6.168716,0.61128145,513015.0,0.0,1.0187573,1
3.2251651,2.8109715,2.9572194,0.49980128,568117.94,1.0,1.1473489,1
5.198931,3.6093144,5.58194,0.6414664,84567.47,1.0,1.4404207,1
0.28367564,0.2240514,0.2739496,0.35774845,334427.47,1.0,1.2661185,0
1.8306497,1.4349008,1.6723002,0.4197168,1185924.9,1.0,1.2758024,0
4.2956886,2.986887,4.129113,0.4489946,1117216.8,1.0,1.4381826,0
1.4772602,1.2700633,1.5685216,0.27765766,105532.31,1.0,1.1631391,0
1.4940735,1.3083227,1.5436264,0.66671306,1176518.0,0.0,1.1419764,1
6.7231736,6.2022343,6.3716316,0.25618657,960747.3,1.0,1.0839922,0
7.9152374,7.2644067,8.262204,0.66459703,53159.195,1.0,1.0895917,1
4.5365615,3.4511547,4.72512,0.5636598,1100483.1,1.0,1.3145055,1
6.744744,6.012055,7.0723515,0.4701699,1154424.6,0.0,1.1218699,1
7.924509,6.655594,7.988946,0.5517674,773071.75,0.0,1.1906539,1
1.3044479,0.97860456,1.3876575,0.54766,956578.4,1.0,1.3329674,0
3.6963158,3.5735703,3.8008196,0.4399358,432411.4,1.0,1.0343481,1
3.262067,2.381239,3.0176725,0.5447225,708169.44,1.0,1.3699033,0
0.8243844,0.66532207,0.87553847,0.6096775,891282.44,1.0,1.2390757,1
6.091575,5.092842,5.876869,0.3582976,695450.0,0.0,1.1961052,0
3.5834763,2.6930652,3.730424,0.55192924,400295.84,0.0,1.3306311,0
3.8607502,3.629044,3.995978,0.10605124,796580.3,1.0,1.0638477,0
1.3752491,1.0156426,1.330117,0.21056001,1014181.75,0.0,1.354068,0
1.6112279,1.5250611,1.5022069,0.584679,1011409.44,1.0,1.0565006,1
7.2754083,5.137077,7.559088,0.43732563,201996.61,1.0,1.4162545,0
0.5482629,0.42669484,0.5865342,0.37198427,562233.94,1.0,1.2849064,0
2.0162477,1.5784612,2.1526394,0.49204618,94550.11,0.0,1.2773503,0
2.4780629,2.1619296,2.5407603,0.44060725,777681.6,0.0,1.1462272,1
4.023541,2.8273652,3.8041832,0.35170883,328486.56,1.0,1.4230708,0
4.7742724,4.5539694,4.5987797,0.25414264,1119908.1,1.0,1.0483761,0
4.047662,2.9206183,4.2537913,0.20477638,760994.3,1.0,1.385892,0
0.8560996,0.67280734,0.84083605,0.61081886,510710.25,1.0,1.2724291,1
2.1006062,1.6096597,2.1982832,0.43662506,891182.7,0.0,1.3050002,0
6.7799892,5.0457034,6.521604,0.6454324,288500.44,0.0,1.3437154,1
5.173192,5.295422,4.66241,0.43510246,155146.58,1.0,0.9769178,1
5.2633624,4.168617,5.372304,0.5532455,150488.77,1.0,1.262616,1
5.4275856,4.5753922,5.537132,0.48118934,720225.94,1.0,1.1862558,1
6.1506433,5.1688666,6.3075523,0.506667,1072198.9,1.0,1.1899405,1
0.65324616,0.529358,0.6229598,0.51395553,306171.8,1.0,1.2340347,0
3.0595455,2.8389454,3.2498925,0.43314397,924055.6,0.0,1.0777049,0
4.408314,4.1438622,4.397264,0.31555676,93267.055,1.0,1.0638177,1
2.8399606,2.588668,2.9889948,0.6149198,456341.1,1.0,1.097074,1
6.7869353,6.051321,6.937732,0.73903203,801774.0,1.0,1.1215626,1
3.9640656,3.5221336,3.8975253,0.7488823,1000188.1,0.0,1.1254728,1
6.1952953,5.121751,6.4178634,0.4170095,1134670.5,0.0,1.209605,0
6.8457212,5.631013,6.9483757,0.3900244,777455.94,1.0,1.2157176,0
4.1373734,3.5257945,4.146237,0.41685763,582075.4,0.0,1.1734586,1
7.2945075,5.854141,7.511243,0.47362438,119731.85,1.0,1.2460424,0
4.779567,4.639873,4.3837605,0.49213085,366994.78,1.0,1.0301073,1
6.8321395,6.3744226,7.3927317,0.35031074,1111578.6,1.0,1.0718052,1
2.8566082,2.7385075,2.762387,0.27803963,720331.0,0.0,1.043126,0
4.090772,3.5765176,3.8655286,0.50749135,444078.88,1.0,1.1437864,1
4.345006,3.545772,4.5811973,0.0,336139.4,1.0,1.2254047,0
1.0188417,0.9332947,0.9640733,0.4849015,180705.58,0.0,1.0916613,1
3.3087096,2.52437,3.636781,0.35828787,914345.75,1.0,1.3107071,0
7.3552337,6.1775336,7.2382746,0.61702317,524232.56,1.0,1.1906425,1
5.1204915,3.7782047,4.9122148,0.6571452,1127031.8,0.0,1.355271,1
1.5845513,1.0096966,1.4457653,0.66068685,572550.44,0.0,1.5693341,0
2.8430738,2.7317812,2.582537,0.44803298,991133.06,1.0,1.0407399,1
1.6945034,1.5856994,1.5572963,0.3297284,199773.27,1.0,1.0686158,0
0.39362043,0.34143886,0.35465458,0.37781116,223543.77,1.0,1.1528285,0
7.4341917,5.7479267,7.1771026,0.5431416,364193.7,0.0,1.2933692,0
3.6960173,3.4585655,3.5559044,0.25312033,269919.84,1.0,1.0686561,0
2.5987735,2.19578,2.5624385,0.7090324,1173251.6,1.0,1.1835309,1
4.868122,4.374243,4.6080894,0.4504055,979363.0,1.0,1.1129062,1
0.25705275,0.25568765,0.23457304,0.57502604,450674.1,1.0,1.0053389,1
2.3685725,1.9290987,2.165426,0.23278609,647796.6,1.0,1.227813,0
5.683661,4.5866303,5.3223467,0.3611027,663235.3,1.0,1.2391802,0
5.143404,3.8658962,4.9547334,0.21414813,748290.44,0.0,1.3304559,0
7.8580866,5.7049413,7.3048644,0.65317845,169159.27,1.0,1.3774176,1
5.03879,3.9533587,4.9028616,0.47596928,451327.2,1.0,1.2745593,0
3.9245458,2.7972407,4.2559505,0.58569574,148819.27,0.0,1.4030061,0
6.139174,4.674004,5.846462,0.50951207,1106925.0,1.0,1.3134722,0
7.2459574,5.877307,6.7654047,0.57027125,513971.97,0.0,1.2328703,1
5.8214283,4.021368,6.013275,0.44938374,886069.6,0.0,1.4476238,0
7.7130475,6.601115,7.6989803,0.46946818,1108950.4,1.0,1.1684461,1
6.29964,4.670355,5.7292128,0.48624015,405852.94,1.0,1.3488569,0
6.961051,6.64547,7.3617396,0.5608447,151026.58,0.0,1.0474882,1
1.0900117,0.8651894,1.136957,0.5648178,436648.7,0.0,1.2598534,0
5.912825,4.1023297,6.4772615,0.92171556,821635.7,0.0,1.4413335,1
3.6326919,2.6233726,3.9511385,0.7522403,624767.06,1.0,1.3847411,1
4.5142097,4.1391177,4.5902724,0.23318619,136196.61,1.0,1.0906212,0
5.3019986,3.8283958,5.4992557,0.4785342,130725.67,1.0,1.3849139,0
7.764558,6.085447,7.62403,0.4391156,854495.9,1.0,1.2759224,0
7.8797092,5.8109064,8.491911,0.6920196,897027.1,1.0,1.3560207,1
2.4481802,2.2515774,2.4740374,0.4526378,175933.95,0.0,1.0873178,1
5.9232774,4.452766,5.7166157,0.5696433,963925.56,0.0,1.3302467,0
6.0498714,4.900648,5.456369,0.14944075,447393.0,1.0,1.2345043,0
2.9026444,2.6945014,2.9528308,0.2729599,128440.51,1.0,1.0772473,1
1.1661842,0.8490828,1.1721164,0.81384397,433940.2,1.0,1.3734635,1
0.5193863,0.4244455,0.55178326,0.50753665,890046.4,1.0,1.2236819,0
6.2632766,5.9525967,5.871201,0.350231,804145.0,1.0,1.0521922,0
4.019658,3.1959047,4.273219,0.53643066,603691.5,0.0,1.2577528,0
7.887213,5.612456,7.122601,0.34204116,371600.6,1.0,1.4053051,0
3.826793,3.1307154,3.893619,0.45749396,530620.9,1.0,1.2223382,0
7.8277526,5.734478,7.66627,0.28210732,488852.28,0.0,1.3650331,0
3.4102929,3.2767704,3.2953799,0.3816918,498526.12,1.0,1.0407482,1
6.390721,5.5785503,6.3054633,0.4375495,613146.9,0.0,1.145588,1
0.8615903,0.709377,0.81396013,0.6681049,573576.44,1.0,1.2145733,1
4.5326014,3.2479136,4.2456203,0.5696069,167839.23,0.0,1.3955425,0
6.456066,5.9367943,6.850024,0.5957786,383695.0,0.0,1.0874667,1
7.412673,6.361644,7.009065,0.4961338,198475.69,1.0,1.1652135,1
6.616148,4.795533,6.9297166,0.6234274,742410.6,1.0,1.3796481,0
0.48837167,0.49111938,0.50901616,0.36897212,536237.25,0.0,0.9944052,0
3.1070783,2.6224463,2.817126,0.3900941,822714.56,0.0,1.1848016,0
0.5798481,0.4973102,0.6240409,0.5611387,150743.69,1.0,1.1659687,1
1.0524019,0.8196739,1.1133054,0.4581279,446645.44,1.0,1.2839274,0
5.467384,3.6303709,5.7911267,0.49792314,257404.5,1.0,1.5060124,0
5.763414,5.343688,6.119813,0.4753797,155900.88,0.0,1.078546,1
6.235021,5.725749,6.3379655,0.68801755,939463.8,1.0,1.0889442,1
6.950561,5.519846,7.636416,0.69583297,200577.11,1.0,1.2591947,1
5.9675655,4.1581726,5.5846295,0.40607515,251152.16,1.0,1.4351414,0
6.4467983,5.9579144,5.8953857,0.2360196,471794.34,0.0,1.0820563,0
0.5819169,0.42051923,0.6056786,0.39327547,386677.22,0.0,1.3838058,0
2.0293741,1.5329728,1.9457384,0.36545599,1107791.5,0.0,1.3238162,0
5.0508027,4.3182807,5.1601357,0.62476224,1186943.4,1.0,1.1696328,1
6.8933773,5.204352,6.744069,0.63807464,535760.8,0.0,1.324541,0
0.23510097,0.15612853,0.22727324,0.34533888,281305.06,1.0,1.5058169,0
4.214109,2.8294199,4.5455475,0.38682428,622828.44,1.0,1.4893897,0
5.4828415,4.9653516,5.0903177,0.27814832,620018.9,1.0,1.1042202,1
0.43093684,0.32962698,0.40413135,0.5201568,585944.44,1.0,1.307347,0
3.3305733,2.7522662,3.4423747,0.49326253,73386.664,1.0,1.2101203,1
7.185952,7.263879,7.5921035,0.61836827,197633.5,0.0,0.989272,1
5.43858,4.485375,5.799935,0.5745697,212159.88,0.0,1.2125139,1
2.0537353,1.7607653,1.9433057,0.59153044,454525.28,1.0,1.1663878,1
6.8516927,5.515842,7.3753176,0.2686997,717906.06,1.0,1.2421844,0
2.9146452,2.3006942,2.9785054,0.4060511,1059520.0,1.0,1.2668546,0
6.8560886,5.6105905,7.299291,0.6423346,306859.62,1.0,1.2219906,1
2.5317605,2.5242996,2.3132806,0.4192136,936880.06,0.0,1.0029556,1
4.8044977,4.689039,4.666988,0.25586513,310139.03,0.0,1.0246232,0
3.2961326,2.544804,3.3125236,0.6211984,87509.2,1.0,1.2952402,1
2.3436353,1.9548272,2.3797073,0.41341025,797337.06,1.0,1.1988965,0
7.115149,6.5149136,6.5446157,0.6593956,296827.88,1.0,1.0921326,1
1.6632308,1.2119044,1.6760902,0.4972378,1107603.2,0.0,1.3724109,0
0.8615304,0.82696384,0.89004475,0.4584171,1123432.4,1.0,1.0417994,0
2.8670301,2.0702286,2.787668,0.7044786,170786.56,0.0,1.3848858,1
5.7975855,5.1264744,5.7984424,0.30460167,273926.47,1.0,1.1309109,0
6.4979663,5.5704613,6.2283874,0.7151332,291975.66,1.0,1.1665043,1
7.990198,6.7672334,8.582273,0.4040966,1098154.2,1.0,1.1807185,0
2.511624,1.8316426,2.5614579,0.5243555,139727.38,1.0,1.3712413,0
3.3819473,3.3332655,3.4166284,0.52577305,913843.25,0.0,1.0146048,1
1.267206,0.96627957,1.3798244,0.43593204,380860.3,0.0,1.3114278,0
4.684001,3.8731534,4.838509,0.3856831,719799.75,0.0,1.2093508,0
7.9811244,6.2711725,7.629673,0.44452667,253874.36,1.0,1.2726686,0
5.666872,4.664337,5.8275313,0.3478156,977509.1,1.0,1.2149363,0
4.84266,4.146311,5.2897573,0.7942941,821387.75,1.0,1.1679443,1
3.260479,2.2407732,2.9497933,0.42783037,74318.75,1.0,1.4550687,0
7.33933,5.573057,7.525149,0.6738421,322702.44,0.0,1.3169308,1
4.0759497,3.937003,3.7962048,0.6540759,586302.8,1.0,1.0352924,1
1.2480619,0.8294594,1.3270541,0.5544395,660851.75,0.0,1.5046691,0
3.049952,2.5174778,3.1357682,0.47964814,1001362.2,0.0,1.211511,0
0.7239,0.6806794,0.7871674,0.5290673,495009.25,1.0,1.0634962,1
1.7754365,1.6253761,1.8356514,0.58582544,1115871.1,0.0,1.0923235,1
0.3378165,0.26853883,0.30519822,0.51507026,272968.22,1.0,1.2579801,1
3.7355833,3.2608135,3.7433188,0.26498765,1036369.94,1.0,1.1455985,0
5.149414,3.624421,5.565145,0.2272533,1089944.5,1.0,1.420755,0
2.8776813,2.2482133,2.7236118,0.7263482,770690.0,1.0,1.2799859,1
3.478978,3.4585707,3.188759,0.104792915,1162652.4,0.0,1.0059004,0
7.6818323,7.0070515,8.019661,0.5293528,522175.4,1.0,1.0963002,1
6.0653124,4.849961,6.0683556,0.4647533,854175.6,1.0,1.25059,1
